"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"23.03.2015","8.610,39","8.602,37","8.630,44","8.571,81","","0,09%"
"20.03.2015","8.602,37","8.621,38","8.621,38","8.533,10","","-0,22%"
"19.03.2015","8.621,38","8.569,62","8.657,53","8.569,62","","0,60%"
"18.03.2015","8.569,62","8.409,51","8.584,57","8.409,51","","1,90%"
"17.03.2015","8.409,51","8.331,01","8.491,76","8.331,01","","0,94%"
"16.03.2015","8.331,01","8.467,72","8.476,78","8.331,01","","-1,61%"
"13.03.2015","8.467,72","8.470,08","8.506,76","8.445,88","","-0,03%"
"12.03.2015","8.470,08","8.373,63","8.498,23","8.373,63","","1,15%"
"11.03.2015","8.373,63","8.370,98","8.447,76","8.298,82","","0,03%"
"10.03.2015","8.370,98","8.398,72","8.415,82","8.355,22","","-0,33%"
"09.03.2015","8.398,72","8.533,33","8.533,33","8.378,07","","-1,58%"
"06.03.2015","8.533,33","8.548,00","8.548,00","8.479,84","","-0,17%"
"05.03.2015","8.548,00","8.576,12","8.584,11","8.495,24","","-0,33%"
"04.03.2015","8.576,12","8.573,25","8.609,57","8.516,32","","0,03%"
"03.03.2015","8.573,25","8.525,40","8.584,21","8.490,86","","0,56%"
"02.03.2015","8.525,40","8.562,81","8.678,74","8.506,19","","-0,44%"
"26.02.2015","8.562,81","8.692,70","8.692,70","8.550,65","","-1,49%"
"25.02.2015","8.692,70","8.560,57","8.696,41","8.560,57","","1,54%"
"24.02.2015","8.560,57","8.465,90","8.603,27","8.465,90","","1,12%"
"13.02.2015","8.465,90","8.439,80","8.497,73","8.439,80","","0,31%"
"12.02.2015","8.439,80","8.405,35","8.470,53","8.387,41","","0,41%"
"11.02.2015","8.405,35","8.214,34","8.437,52","8.214,34","","2,33%"
"10.02.2015","8.214,34","8.277,82","8.277,82","8.191,30","","-0,77%"
"09.02.2015","8.277,82","8.315,61","8.338,86","8.257,86","","-0,45%"
"06.02.2015","8.315,61","8.416,88","8.425,59","8.315,45","","-1,20%"
"05.02.2015","8.416,88","8.438,20","8.444,07","8.352,69","","-0,25%"
"04.02.2015","8.438,20","8.374,91","8.461,24","8.374,91","","0,76%"
"03.02.2015","8.374,91","8.288,35","8.381,34","8.276,87","","1,04%"
"02.02.2015","8.288,35","8.248,76","8.316,02","8.240,38","","0,48%"
"30.01.2015","8.248,76","8.373,60","8.429,52","8.248,63","","-1,49%"
"29.01.2015","8.373,60","8.494,71","8.494,71","8.345,65","","-1,43%"
"28.01.2015","8.494,71","8.492,88","8.500,69","8.434,32","","0,02%"
"27.01.2015","8.492,88","8.431,00","8.492,88","8.412,04","","0,73%"
"26.01.2015","8.431,00","8.402,41","8.431,00","8.358,02","","0,34%"
"23.01.2015","8.402,41","8.236,99","8.418,96","8.236,99","","2,01%"
"22.01.2015","8.236,99","8.218,27","8.288,95","8.210,38","","0,23%"
"21.01.2015","8.218,27","8.148,26","8.246,65","8.148,26","","0,86%"
"20.01.2015","8.148,26","8.130,38","8.160,67","8.097,18","","0,22%"
"19.01.2015","8.130,38","8.029,64","8.174,31","8.029,64","","1,25%"
"16.01.2015","8.029,64","7.935,88","8.191,51","7.935,88","","1,18%"
"15.01.2015","7.935,88","7.915,32","8.011,47","7.915,32","","0,26%"
"14.01.2015","7.915,32","7.988,22","8.001,11","7.909,31","","-0,91%"
"13.01.2015","7.988,22","7.982,72","8.025,49","7.936,58","","0,07%"
"12.01.2015","7.982,72","8.039,59","8.068,72","7.980,50","","-0,71%"
"09.01.2015","8.039,59","8.162,60","8.162,60","8.034,60","","-1,51%"
"08.01.2015","8.162,60","7.971,23","8.171,92","7.971,23","","2,40%"
"07.01.2015","7.971,23","7.906,50","7.998,45","7.906,50","","0,82%"
"06.01.2015","7.906,50","8.155,53","8.155,53","7.886,60","","-3,05%"
"05.01.2015","8.155,53","8.158,72","8.159,90","8.032,93","","-0,04%"
"04.01.2015","8.158,72","8.158,72","8.158,72","8.158,72","","0,00%"
"31.12.2014","8.158,72","8.123,58","8.158,92","8.083,08","","0,43%"
"30.12.2014","8.123,58","8.164,10","8.214,72","8.100,60","","-0,50%"
"29.12.2014","8.164,10","8.046,81","8.182,24","8.043,62","","1,21%"
"28.12.2014","8.066,40","8.066,40","8.066,40","8.066,40","","0,00%"
"26.12.2014","8.066,40","8.002,24","8.066,40","7.988,81","","0,80%"
"25.12.2014","8.002,24","8.032,34","8.048,08","7.990,09","","-0,37%"
"24.12.2014","8.032,34","7.972,91","8.035,06","7.940,01","","0,75%"
"23.12.2014","7.972,91","7.996,67","8.060,55","7.953,21","","-0,30%"
"22.12.2014","7.996,67","7.910,85","8.026,64","7.902,61","","1,08%"
"19.12.2014","7.910,85","7.687,65","7.920,69","7.687,65","","2,90%"
"18.12.2014","7.687,65","7.626,26","7.754,30","7.626,26","","0,80%"
"17.12.2014","7.626,26","7.743,21","7.751,61","7.614,15","","-1,51%"
"16.12.2014","7.743,21","7.849,80","7.852,38","7.743,21","","-1,36%"
"15.12.2014","7.849,80","7.827,89","7.854,24","7.773,82","","0,28%"
"14.12.2014","7.827,89","7.827,89","7.827,89","7.827,89","","0,00%"
"12.12.2014","7.827,89","7.788,09","7.872,22","7.788,09","","0,51%"
"11.12.2014","7.788,09","7.807,07","7.831,11","7.746,13","","-0,24%"
"10.12.2014","7.807,07","7.927,01","7.959,54","7.803,92","","-1,51%"
"09.12.2014","7.927,01","7.946,53","7.978,30","7.921,41","","-0,25%"
"08.12.2014","7.946,53","7.981,69","8.020,64","7.936,96","","-0,44%"
"05.12.2014","7.981,69","8.044,06","8.066,57","7.972,71","","-0,78%"
"04.12.2014","8.044,06","7.985,71","8.080,07","7.985,71","","0,73%"
"03.12.2014","7.985,71","7.871,51","8.009,44","7.868,31","","1,45%"
"02.12.2014","7.871,51","7.985,68","7.985,68","7.867,69","","-1,43%"
"01.12.2014","7.985,68","8.033,89","8.055,04","7.868,23","","-0,60%"
"28.11.2014","8.033,89","7.991,19","8.042,58","7.978,11","","0,53%"
"27.11.2014","7.991,19","7.927,19","8.069,68","7.927,19","","0,81%"
"26.11.2014","7.927,19","7.923,45","7.938,80","7.893,79","","0,05%"
"25.11.2014","7.923,45","7.898,67","7.960,09","7.886,43","","0,31%"
"24.11.2014","7.898,67","7.899,64","7.997,60","7.878,55","","-0,01%"
"21.11.2014","7.899,64","7.884,11","7.917,09","7.850,29","","0,20%"
"20.11.2014","7.884,11","7.742,49","7.884,11","7.742,49","","1,83%"
"19.11.2014","7.742,49","7.567,07","7.765,17","7.567,07","","2,32%"
"18.11.2014","7.567,07","7.650,40","7.700,00","7.543,54","","-1,09%"
"17.11.2014","7.650,40","7.757,12","7.797,22","7.637,91","","-1,38%"
"16.11.2014","7.757,12","7.757,12","7.757,12","7.757,12","","0,00%"
"14.11.2014","7.757,12","7.707,25","7.757,12","7.688,48","","0,65%"
"13.11.2014","7.707,25","7.633,88","7.726,89","7.633,88","","0,96%"
"12.11.2014","7.633,88","7.715,05","7.738,60","7.609,11","","-1,05%"
"11.11.2014","7.715,05","7.735,48","7.773,17","7.684,62","","-0,26%"
"10.11.2014","7.735,48","7.562,54","7.737,60","7.562,54","","2,29%"
"07.11.2014","7.562,54","7.545,25","7.586,93","7.514,71","","0,23%"
"06.11.2014","7.545,25","7.611,16","7.634,38","7.527,56","","-0,87%"
"05.11.2014","7.611,16","7.646,03","7.657,78","7.581,87","","-0,46%"
"04.11.2014","7.646,03","7.621,46","7.670,48","7.607,14","","0,32%"
"03.11.2014","7.621,46","7.581,78","7.667,97","7.581,78","","0,52%"
"31.10.2014","7.581,78","7.479,87","7.581,78","7.442,34","","1,36%"
"30.10.2014","7.479,87","7.508,93","7.513,15","7.423,20","","-0,39%"
"29.10.2014","7.508,93","7.397,64","7.526,88","7.397,64","","1,50%"
"28.10.2014","7.397,64","7.334,31","7.441,44","7.334,31","","0,86%"
"27.10.2014","7.334,31","7.267,25","7.344,72","7.267,25","","0,92%"
"24.10.2014","7.267,25","7.355,37","7.374,34","7.252,15","","-1,20%"
"23.10.2014","7.355,37","7.405,81","7.405,81","7.343,19","","-0,68%"
"22.10.2014","7.405,81","7.243,73","7.426,56","7.243,73","","2,24%"
"21.10.2014","7.243,73","7.273,66","7.292,49","7.226,15","","-0,41%"
"20.10.2014","7.273,66","7.158,40","7.291,21","7.158,40","","1,61%"
"17.10.2014","7.158,40","7.136,98","7.284,72","7.136,98","","0,30%"
"16.10.2014","7.136,98","7.137,86","7.230,22","7.024,85","","-0,01%"
"15.10.2014","7.137,86","7.143,30","7.240,81","7.114,53","","-0,08%"
"14.10.2014","7.143,30","7.056,87","7.154,90","7.032,17","","1,22%"
"13.10.2014","7.056,87","7.340,66","7.340,66","6.975,87","","-3,87%"
"09.10.2014","7.340,66","7.328,04","7.461,53","7.322,86","","0,17%"
"08.10.2014","7.328,04","7.455,62","7.455,62","7.328,04","","-1,71%"
"07.10.2014","7.455,62","7.534,23","7.534,23","7.397,02","","-1,04%"
"06.10.2014","7.534,23","7.484,50","7.548,73","7.459,66","","0,66%"
"05.10.2014","7.484,50","7.484,50","7.484,50","7.484,50","","0,00%"
"03.10.2014","7.484,50","7.328,77","7.508,74","7.328,77","","2,12%"
"02.10.2014","7.328,77","7.329,06","7.375,17","7.260,77","","0,00%"
"01.10.2014","7.329,06","7.265,35","7.341,04","7.243,15","","0,88%"
"30.09.2014","7.265,35","7.264,85","7.313,87","7.201,80","","0,01%"
"29.09.2014","7.264,85","7.315,87","7.357,37","7.257,35","","-0,70%"
"26.09.2014","7.315,87","7.329,69","7.330,14","7.238,52","","-0,19%"
"25.09.2014","7.329,69","7.393,62","7.458,02","7.306,91","","-0,86%"
"24.09.2014","7.393,62","7.414,75","7.430,12","7.370,88","","-0,28%"
"23.09.2014","7.414,75","7.457,33","7.486,41","7.414,75","","-0,57%"
"22.09.2014","7.457,33","7.613,01","7.613,01","7.450,24","","-2,04%"
"19.09.2014","7.613,01","7.616,84","7.674,08","7.613,01","","-0,05%"
"18.09.2014","7.616,84","7.583,48","7.621,85","7.564,78","","0,44%"
"17.09.2014","7.583,48","7.491,13","7.621,31","7.491,13","","1,23%"
"16.09.2014","7.491,13","7.578,50","7.578,50","7.489,69","","-1,15%"
"15.09.2014","7.578,50","7.591,43","7.598,86","7.534,50","","-0,17%"
"12.09.2014","7.591,43","7.712,69","7.716,45","7.590,89","","-1,57%"
"11.09.2014","7.712,69","7.726,94","7.772,42","7.708,87","","-0,18%"
"10.09.2014","7.726,94","7.806,33","7.806,33","7.664,84","","-1,02%"
"09.09.2014","7.806,33","7.780,54","7.841,57","7.780,54","","0,33%"
"05.09.2014","7.780,54","7.830,69","7.878,23","7.729,92","","-0,64%"
"04.09.2014","7.830,69","7.861,09","7.863,57","7.779,40","","-0,39%"
"03.09.2014","7.861,09","7.807,36","7.870,37","7.782,64","","0,69%"
"02.09.2014","7.807,36","7.934,89","7.934,89","7.790,03","","-1,61%"
"01.09.2014","7.934,89","7.756,56","7.939,90","7.756,56","","2,30%"
"29.08.2014","7.756,56","7.778,99","7.797,25","7.734,23","","-0,29%"
"28.08.2014","7.778,99","7.802,31","7.836,86","7.763,26","","-0,30%"
"27.08.2014","7.802,31","7.721,30","7.827,08","7.721,30","","1,05%"
"26.08.2014","7.721,30","7.739,67","7.779,00","7.708,71","","-0,24%"
"25.08.2014","7.739,67","7.753,70","7.791,53","7.731,97","","-0,18%"
"22.08.2014","7.753,70","7.675,16","7.771,89","7.661,39","","1,02%"
"21.08.2014","7.675,16","7.736,46","7.757,44","7.644,92","","-0,79%"
"20.08.2014","7.736,46","7.684,82","7.750,08","7.684,82","","0,67%"
"19.08.2014","7.684,82","7.611,17","7.731,98","7.611,17","","0,97%"
"18.08.2014","7.611,17","7.643,81","7.669,15","7.588,12","","-0,43%"
"15.08.2014","7.643,81","7.648,39","7.682,08","7.604,99","","-0,06%"
"14.08.2014","7.648,39","7.599,00","7.682,32","7.599,00","","0,65%"
"13.08.2014","7.599,00","7.539,22","7.627,17","7.504,12","","0,79%"
"12.08.2014","7.539,22","7.531,97","7.585,76","7.516,64","","0,10%"
"11.08.2014","7.531,97","7.475,93","7.555,28","7.462,96","","0,75%"
"08.08.2014","7.475,93","7.526,74","7.526,74","7.415,18","","-0,68%"
"07.08.2014","7.526,74","7.548,91","7.577,55","7.486,83","","-0,29%"
"06.08.2014","7.548,91","7.516,44","7.582,96","7.485,04","","0,43%"
"05.08.2014","7.516,44","7.706,97","7.706,97","7.516,23","","-2,47%"
"04.08.2014","7.706,97","7.556,14","7.706,97","7.556,14","","2,00%"
"01.08.2014","7.556,14","7.554,37","7.574,08","7.478,64","","0,02%"
"31.07.2014","7.554,37","7.777,17","7.777,17","7.554,37","","-2,86%"
"30.07.2014","7.777,17","7.722,92","7.786,18","7.702,89","","0,70%"
"29.07.2014","7.722,92","7.728,82","7.796,45","7.666,04","","-0,08%"
"28.07.2014","7.728,82","7.784,29","7.784,29","7.714,58","","-0,71%"
"25.07.2014","7.784,29","7.924,01","7.927,33","7.761,18","","-1,76%"
"24.07.2014","7.924,01","7.907,82","7.944,18","7.881,38","","0,20%"
"22.07.2014","7.907,82","7.810,58","7.912,43","7.802,70","","1,24%"
"21.07.2014","7.810,58","7.794,48","7.879,77","7.788,87","","0,21%"
"18.07.2014","7.794,48","7.806,41","7.822,17","7.687,25","","-0,15%"
"17.07.2014","7.806,41","8.012,52","8.012,52","7.779,32","","-2,57%"
"16.07.2014","8.012,52","8.108,67","8.129,45","7.988,27","","-1,19%"
"15.07.2014","8.108,67","8.094,10","8.165,29","8.088,80","","0,18%"
"14.07.2014","8.094,10","8.161,70","8.161,70","8.081,06","","-0,83%"
"11.07.2014","8.161,70","8.197,00","8.251,68","8.139,51","","-0,43%"
"10.07.2014","8.197,00","8.174,80","8.259,84","8.174,80","","0,27%"
"09.07.2014","8.174,80","8.250,14","8.250,14","8.173,14","","-0,91%"
"08.07.2014","8.250,14","8.311,80","8.311,80","8.228,35","","-0,74%"
"07.07.2014","8.311,80","8.254,75","8.311,88","8.168,31","","0,69%"
"04.07.2014","8.254,75","8.235,67","8.290,58","8.168,27","","0,23%"
"03.07.2014","8.235,67","8.100,75","8.265,02","8.039,73","","1,67%"
"02.07.2014","8.100,75","7.931,22","8.141,74","7.931,22","","2,14%"
"01.07.2014","7.931,22","7.841,74","7.958,93","7.813,40","","1,14%"
"30.06.2014","7.841,74","7.737,42","7.849,31","7.737,42","","1,35%"
"27.06.2014","7.737,42","7.754,85","7.784,29","7.721,89","","-0,22%"
"26.06.2014","7.754,85","7.660,35","7.766,32","7.660,35","","1,23%"
"25.06.2014","7.660,35","7.653,58","7.693,79","7.632,73","","0,09%"
"24.06.2014","7.653,58","7.652,53","7.689,78","7.635,95","","0,01%"
"23.06.2014","7.652,53","7.728,39","7.782,27","7.651,03","","-0,98%"
"20.06.2014","7.728,39","7.819,57","7.855,95","7.728,26","","-1,17%"
"19.06.2014","7.819,57","7.774,96","7.824,74","7.762,42","","0,57%"
"18.06.2014","7.774,96","7.748,88","7.817,67","7.709,62","","0,34%"
"17.06.2014","7.748,88","7.686,05","7.759,55","7.672,63","","0,82%"
"16.06.2014","7.686,05","7.662,20","7.692,29","7.633,33","","0,31%"
"13.06.2014","7.662,20","7.679,04","7.695,79","7.646,41","","-0,22%"
"12.06.2014","7.679,04","7.741,35","7.741,35","7.656,98","","-0,80%"
"11.06.2014","7.741,35","7.725,58","7.741,35","7.685,66","","0,20%"
"10.06.2014","7.725,58","7.652,28","7.725,58","7.652,28","","0,96%"
"09.06.2014","7.652,28","7.634,99","7.684,01","7.634,99","","0,23%"
"06.06.2014","7.634,99","7.661,47","7.702,67","7.621,53","","-0,35%"
"05.06.2014","7.661,47","7.627,62","7.666,57","7.588,63","","0,44%"
"04.06.2014","7.627,62","7.583,14","7.647,58","7.583,14","","0,59%"
"03.06.2014","7.583,14","7.500,99","7.583,14","7.500,99","","1,10%"
"30.05.2014","7.500,99","7.579,05","7.614,62","7.498,24","","-1,03%"
"29.05.2014","7.579,05","7.640,75","7.640,75","7.556,60","","-0,81%"
"28.05.2014","7.640,75","7.576,94","7.644,44","7.571,54","","0,84%"
"27.05.2014","7.576,94","7.520,62","7.594,17","7.519,37","","0,75%"
"26.05.2014","7.520,62","7.494,67","7.552,21","7.494,67","","0,35%"
"23.05.2014","7.494,67","7.480,80","7.516,35","7.458,00","","0,19%"
"22.05.2014","7.480,80","7.366,23","7.482,47","7.366,23","","1,56%"
"21.05.2014","7.366,23","7.402,95","7.440,63","7.363,70","","-0,50%"
"20.05.2014","7.402,95","7.391,09","7.454,39","7.391,09","","0,16%"
"19.05.2014","7.391,09","7.427,14","7.461,87","7.387,31","","-0,49%"
"16.05.2014","7.427,14","7.419,35","7.447,70","7.341,80","","0,10%"
"15.05.2014","7.419,35","7.418,65","7.422,90","7.368,13","","0,01%"
"14.05.2014","7.418,65","7.314,92","7.418,65","7.314,92","","1,42%"
"13.05.2014","7.314,92","7.262,77","7.366,51","7.262,77","","0,72%"
"12.05.2014","7.262,77","7.349,23","7.364,64","7.247,42","","-1,18%"
"09.05.2014","7.349,23","7.382,24","7.413,75","7.318,92","","-0,45%"
"08.05.2014","7.382,24","7.361,93","7.424,45","7.351,09","","0,28%"
"07.05.2014","7.361,93","7.342,31","7.381,17","7.313,33","","0,27%"
"06.05.2014","7.342,31","7.291,61","7.379,18","7.279,10","","0,70%"
"05.05.2014","7.291,61","7.282,59","7.343,90","7.252,56","","0,12%"
"02.05.2014","7.282,59","7.202,52","7.340,42","7.202,52","","1,11%"
"30.04.2014","7.202,52","7.298,16","7.324,37","7.164,23","","-1,31%"
"29.04.2014","7.298,16","7.235,16","7.327,41","7.235,16","","0,87%"
"28.04.2014","7.235,16","7.177,56","7.276,44","7.118,85","","0,80%"
"25.04.2014","7.177,56","7.324,46","7.350,40","7.160,58","","-2,01%"
"24.04.2014","7.324,46","7.322,40","7.333,45","7.284,68","","0,03%"
"23.04.2014","7.322,40","7.330,59","7.400,45","7.298,54","","-0,11%"
"22.04.2014","7.330,59","7.302,56","7.368,60","7.291,84","","0,38%"
"21.04.2014","7.302,56","7.316,40","7.326,18","7.267,00","","-0,19%"
"18.04.2014","7.316,40","7.238,18","7.347,68","7.238,18","","1,08%"
"17.04.2014","7.238,18","7.236,95","7.281,62","7.203,65","","0,02%"
"16.04.2014","7.236,95","7.266,87","7.284,69","7.221,57","","-0,41%"
"15.04.2014","7.266,87","7.200,71","7.275,11","7.200,71","","0,92%"
"14.04.2014","7.200,71","7.230,84","7.236,89","7.190,55","","-0,42%"
"11.04.2014","7.230,84","7.252,96","7.252,96","7.165,15","","-0,30%"
"10.04.2014","7.252,96","7.221,44","7.272,78","7.197,68","","0,44%"
"09.04.2014","7.221,44","7.195,51","7.257,56","7.195,51","","0,36%"
"08.04.2014","7.195,51","7.166,30","7.221,76","7.152,15","","0,41%"
"07.04.2014","7.166,30","7.178,54","7.178,54","7.094,43","","-0,17%"
"03.04.2014","7.178,54","7.241,41","7.241,41","7.141,98","","-0,87%"
"02.04.2014","7.241,41","7.193,21","7.280,22","7.193,21","","0,67%"
"01.04.2014","7.193,21","7.121,78","7.193,21","7.117,42","","1,00%"
"31.03.2014","7.121,78","7.063,05","7.121,78","7.041,39","","0,83%"
"28.03.2014","7.063,05","7.031,59","7.092,48","7.019,54","","0,45%"
"27.03.2014","7.031,59","7.016,58","7.040,74","6.965,11","","0,21%"
"26.03.2014","7.016,58","6.914,87","7.022,91","6.914,87","","1,47%"
"25.03.2014","6.914,87","6.849,57","6.915,49","6.812,33","","0,95%"
"24.03.2014","6.849,57","6.835,78","6.849,57","6.767,84","","0,20%"
"21.03.2014","6.835,78","6.816,56","6.910,07","6.815,97","","0,28%"
